lemma,text1,text2,tgt_ind_1,tgt_ind_2,labels,tw1,tw2
pajek,29 vozil odpeljal pajek.,Velikokrat se zgodi da takoj po odvozu nepravilno parkiranega vozila s pajkom na njegovo mesto parkira drugo vozilo.,3,11,1,pajek.,pajkom
pajek,22 takšnih avtomobilov je odpeljal pajek.,Sicer je pajek plašen zato ugrizne človeka le če je izzvan.,5,2,0,pajek.,pajek
pajek,Samo za tiste ki se ne bojijo niti najmanjših pajkov.,V Avstriji je kot pogosta posebna fobija statistično registriran tudi strah pred pajki.,9,12,1,pajkov.,pajki.
pajek,22 takšnih avtomobilov je odpeljal pajek.,Devetnajst nepravilno parkiranih vozil je odpeljal pajek.,5,6,1,pajek.,pajek.
pajek,V drugem največjem mestu lahko brezobzirni vozniki do nadaljnjega parkirajo in ni se jim treba bati da jim bo pajek zagrabil avto.,Obvodni pajek drsi po vodni gladini z osmimi nogami.,19,1,0,pajek,pajek
pajek,Toda namesto da bi pajek neustrašno napadel se je previdno približeval plenu.,Punc ni strah samo pajkov ampak tudi kakšnih ogabnih žuželk.,4,4,1,pajek,pajkov
pajek,V drugem največjem mestu lahko brezobzirni vozniki do nadaljnjega parkirajo in ni se jim treba bati da jim bo pajek zagrabil avto.,Dejstvo je da lahko danes vidim pajka in mi je popolnoma vseeno.,19,6,0,pajek,pajka
pajek,Tako se prepričate da ni v njih recimo škorpijona ali strupenih pajkov.,Predvsem jantar iz Dominikanske republike vsebuje nešteto vključkov organizmov od žab do pajkov.,11,12,1,pajkov.,pajkov.
pajek,Pajek mi je odpeljal parkiran avto pri tem pa je poškodoval velik del sprednje maske.,V bistvu bi me moral romantični trenutek tako prevzeti da pajka sploh opazila ne bi.,0,10,0,Pajek,pajka
pajek,29 vozil odpeljal pajek.,Sicer je pajek plašen zato ugrizne človeka le če je izzvan.,3,2,0,pajek.,pajek
pajek,Tako se prepričate da ni v njih recimo škorpijona ali strupenih pajkov.,Punc ni strah samo pajkov ampak tudi kakšnih ogabnih žuželk.,11,4,1,pajkov.,pajkov
pajek,29 vozil odpeljal pajek.,Pajke iz stanovanja nosi ven na travo.,3,0,0,pajek.,Pajke
pajek,Pajek mi je odpeljal parkiran avto pri tem pa je poškodoval velik del sprednje maske.,Toda namesto da bi pajek neustrašno napadel se je previdno približeval plenu.,0,4,0,Pajek,pajek
pajek,No kljub temu so včeraj prijateljici s pajkom odpeljali avto.,Delavci Kostre v imenu občine po posebni izvajalski pogodbi skrbijo za parkirišča in za vklenjanje avtomobilov in njihov odvoz z pajki.,7,20,1,pajkom,pajki.
pajek,Zato so ga mestni svetniki včeraj dopolnili še s ceniki za odvoze s pajkom.,V bistvu bi me moral romantični trenutek tako prevzeti da pajka sploh opazila ne bi.,13,10,0,pajkom.,pajka
pajek,Dejstvo je da lahko danes vidim pajka in mi je popolnoma vseeno.,Toda namesto da bi pajek neustrašno napadel se je previdno približeval plenu.,6,4,1,pajka,pajek
pajek,29 vozil odpeljal pajek.,Devetnajst nepravilno parkiranih vozil je odpeljal pajek.,3,6,1,pajek.,pajek.
pajek,Delavci Kostre v imenu občine po posebni izvajalski pogodbi skrbijo za parkirišča in za vklenjanje avtomobilov in njihov odvoz z pajki.,Punc ni strah samo pajkov ampak tudi kakšnih ogabnih žuželk.,20,4,0,pajki.,pajkov
pajek,22 takšnih avtomobilov je odpeljal pajek.,V Avstriji je kot pogosta posebna fobija statistično registriran tudi strah pred pajki.,5,12,0,pajek.,pajki.
pajek,No kljub temu so včeraj prijateljici s pajkom odpeljali avto.,Zato so ga mestni svetniki včeraj dopolnili še s ceniki za odvoze s pajkom.,7,13,1,pajkom,pajkom.
pajek,S 1. januarjem 2005 bo po novem zakonu o varnosti v cestnem prometu napačno parkirano vozilo na območju za pešce odstranjeno s pajkom.,Devetnajst nepravilno parkiranih vozil je odpeljal pajek.,22,6,1,pajkom.,pajek.
pajek,Njihov visoki član in ljubljanski župan Dimitrij Rupel je v predvolilnem boju pobiral glasove s parolo kako bo ukinil pajke.,Obvodni pajek drsi po vodni gladini z osmimi nogami.,19,1,0,pajke.,pajek
pajek,22 takšnih avtomobilov je odpeljal pajek.,Pajku v Celju res ne zmanjka dela.,5,0,1,pajek.,Pajku
pajek,Pajku v Celju res ne zmanjka dela.,Doktor pravi da sploh ne smeš misliti na pajke.,0,8,0,Pajku,pajke.
pajek,Pajki seveda morajo odvažati avtomobile ki dejansko ovirajo promet.,Dejstvo je da lahko danes vidim pajka in mi je popolnoma vseeno.,0,6,0,Pajki,pajka
pajek,Samo za tiste ki se ne bojijo niti najmanjših pajkov.,Dejstvo je da lahko danes vidim pajka in mi je popolnoma vseeno.,9,6,1,pajkov.,pajka
pajek,So pa to pajki ki se jih ljudje kar najbolj bojijo.,Predvsem jantar iz Dominikanske republike vsebuje nešteto vključkov organizmov od žab do pajkov.,3,12,1,pajki,pajkov.
pajek,Delavci Kostre v imenu občine po posebni izvajalski pogodbi skrbijo za parkirišča in za vklenjanje avtomobilov in njihov odvoz z pajki.,Čeprav stalno kupuje nove pajke pa je tudi sam opravil paritev med dvema pajkoma.,20,4,0,pajki.,pajke
pajek,Dejstvo je da lahko danes vidim pajka in mi je popolnoma vseeno.,Punc ni strah samo pajkov ampak tudi kakšnih ogabnih žuželk.,6,4,1,pajka,pajkov
pajek,Pajku v Celju res ne zmanjka dela.,Dejstvo je da lahko danes vidim pajka in mi je popolnoma vseeno.,0,6,0,Pajku,pajka
pajek,29 vozil odpeljal pajek.,S 1. januarjem 2005 bo po novem zakonu o varnosti v cestnem prometu napačno parkirano vozilo na območju za pešce odstranjeno s pajkom.,3,22,1,pajek.,pajkom.
pajek,Delavci Kostre v imenu občine po posebni izvajalski pogodbi skrbijo za parkirišča in za vklenjanje avtomobilov in njihov odvoz z pajki.,Samo za tiste ki se ne bojijo niti najmanjših pajkov.,20,9,0,pajki.,pajkov.
pajek,Zato so ga mestni svetniki včeraj dopolnili še s ceniki za odvoze s pajkom.,22 takšnih avtomobilov je odpeljal pajek.,13,5,1,pajkom.,pajek.
pajek,29 vozil odpeljal pajek.,Pajku v Celju res ne zmanjka dela.,3,0,1,pajek.,Pajku
pajek,Zato so ga mestni svetniki včeraj dopolnili še s ceniki za odvoze s pajkom.,Njihov visoki član in ljubljanski župan Dimitrij Rupel je v predvolilnem boju pobiral glasove s parolo kako bo ukinil pajke.,13,19,1,pajkom.,pajke.
pajek,Ne bojim se pajkov.,Čeprav stalno kupuje nove pajke pa je tudi sam opravil paritev med dvema pajkoma.,3,4,1,pajkov.,pajke
pajek,Velikokrat se zgodi da takoj po odvozu nepravilno parkiranega vozila s pajkom na njegovo mesto parkira drugo vozilo.,Ne bojim se pajkov.,11,3,0,pajkom,pajkov.
pajek,S 1. januarjem 2005 bo po novem zakonu o varnosti v cestnem prometu napačno parkirano vozilo na območju za pešce odstranjeno s pajkom.,V bistvu bi me moral romantični trenutek tako prevzeti da pajka sploh opazila ne bi.,22,10,0,pajkom.,pajka
pajek,Pajek mi je odpeljal parkiran avto pri tem pa je poškodoval velik del sprednje maske.,Predvsem jantar iz Dominikanske republike vsebuje nešteto vključkov organizmov od žab do pajkov.,0,12,0,Pajek,pajkov.
pajek,Doktor pravi da sploh ne smeš misliti na pajke.,Sicer je pajek plašen zato ugrizne človeka le če je izzvan.,8,2,1,pajke.,pajek
pajek,Če vam avto odpelje pajek plačate 67 evrov za odvoz in dva za dan hrambe.,Punc ni strah samo pajkov ampak tudi kakšnih ogabnih žuželk.,4,4,0,pajek,pajkov
pajek,22 takšnih avtomobilov je odpeljal pajek.,V bistvu bi me moral romantični trenutek tako prevzeti da pajka sploh opazila ne bi.,5,10,0,pajek.,pajka
pajek,Doktor pravi da sploh ne smeš misliti na pajke.,Toda namesto da bi pajek neustrašno napadel se je previdno približeval plenu.,8,4,1,pajke.,pajek
pajek,29 vozil odpeljal pajek.,Dejstvo je da lahko danes vidim pajka in mi je popolnoma vseeno.,3,6,0,pajek.,pajka
pajek,Delavci Kostre v imenu občine po posebni izvajalski pogodbi skrbijo za parkirišča in za vklenjanje avtomobilov in njihov odvoz z pajki.,Tako se prepričate da ni v njih recimo škorpijona ali strupenih pajkov.,20,11,0,pajki.,pajkov.
pajek,Obvodni pajek drsi po vodni gladini z osmimi nogami.,Ne bojim se pajkov.,1,3,1,pajek,pajkov.
pajek,Njihov visoki član in ljubljanski župan Dimitrij Rupel je v predvolilnem boju pobiral glasove s parolo kako bo ukinil pajke.,Če vam avto odpelje pajek plačate 67 evrov za odvoz in dva za dan hrambe.,19,4,1,pajke.,pajek
pajek,No kljub temu so včeraj prijateljici s pajkom odpeljali avto.,Punc ni strah samo pajkov ampak tudi kakšnih ogabnih žuželk.,7,4,0,pajkom,pajkov
pajek,Sicer je pajek plašen zato ugrizne človeka le če je izzvan.,Pajke iz stanovanja nosi ven na travo.,2,0,1,pajek,Pajke
pajek,29 vozil odpeljal pajek.,Toda namesto da bi pajek neustrašno napadel se je previdno približeval plenu.,3,4,0,pajek.,pajek
pajek,29 vozil odpeljal pajek.,Ne bojim se pajkov.,3,3,0,pajek.,pajkov.
pajek,Samo za tiste ki se ne bojijo niti najmanjših pajkov.,V bistvu bi me moral romantični trenutek tako prevzeti da pajka sploh opazila ne bi.,9,10,1,pajkov.,pajka
pajek,Devetnajst nepravilno parkiranih vozil je odpeljal pajek.,Toda namesto da bi pajek neustrašno napadel se je previdno približeval plenu.,6,4,0,pajek.,pajek
pajek,S 1. januarjem 2005 bo po novem zakonu o varnosti v cestnem prometu napačno parkirano vozilo na območju za pešce odstranjeno s pajkom.,Pajki seveda morajo odvažati avtomobile ki dejansko ovirajo promet.,22,0,1,pajkom.,Pajki
pajek,Devetnajst nepravilno parkiranih vozil je odpeljal pajek.,Predvsem jantar iz Dominikanske republike vsebuje nešteto vključkov organizmov od žab do pajkov.,6,12,0,pajek.,pajkov.
pajek,S 1. januarjem 2005 bo po novem zakonu o varnosti v cestnem prometu napačno parkirano vozilo na območju za pešce odstranjeno s pajkom.,Samo za tiste ki se ne bojijo niti najmanjših pajkov.,22,9,0,pajkom.,pajkov.
pajek,Pajki seveda morajo odvažati avtomobile ki dejansko ovirajo promet.,Toda namesto da bi pajek neustrašno napadel se je previdno približeval plenu.,0,4,0,Pajki,pajek
pajek,Sicer je pajek plašen zato ugrizne človeka le če je izzvan.,Toda namesto da bi pajek neustrašno napadel se je previdno približeval plenu.,2,4,1,pajek,pajek
pajek,Pajku v Celju res ne zmanjka dela.,Predvsem jantar iz Dominikanske republike vsebuje nešteto vključkov organizmov od žab do pajkov.,0,12,0,Pajku,pajkov.
pajek,29 vozil odpeljal pajek.,Pajek mi je odpeljal parkiran avto pri tem pa je poškodoval velik del sprednje maske.,3,0,1,pajek.,Pajek
pajek,V drugem največjem mestu lahko brezobzirni vozniki do nadaljnjega parkirajo in ni se jim treba bati da jim bo pajek zagrabil avto.,V bistvu bi me moral romantični trenutek tako prevzeti da pajka sploh opazila ne bi.,19,10,0,pajek,pajka
pajek,Zato so ga mestni svetniki včeraj dopolnili še s ceniki za odvoze s pajkom.,Sicer je pajek plašen zato ugrizne človeka le če je izzvan.,13,2,0,pajkom.,pajek
pajek,Devetnajst nepravilno parkiranih vozil je odpeljal pajek.,Pajku v Celju res ne zmanjka dela.,6,0,1,pajek.,Pajku
pajek,Čeprav stalno kupuje nove pajke pa je tudi sam opravil paritev med dvema pajkoma.,Punc ni strah samo pajkov ampak tudi kakšnih ogabnih žuželk.,4,4,1,pajke,pajkov
pajek,Pajki seveda morajo odvažati avtomobile ki dejansko ovirajo promet.,Punc ni strah samo pajkov ampak tudi kakšnih ogabnih žuželk.,0,4,0,Pajki,pajkov
pajek,Delavci Kostre v imenu občine po posebni izvajalski pogodbi skrbijo za parkirišča in za vklenjanje avtomobilov in njihov odvoz z pajki.,Njihov visoki član in ljubljanski župan Dimitrij Rupel je v predvolilnem boju pobiral glasove s parolo kako bo ukinil pajke.,20,19,1,pajki.,pajke.
pajek,22 takšnih avtomobilov je odpeljal pajek.,Obvodni pajek drsi po vodni gladini z osmimi nogami.,5,1,0,pajek.,pajek
pajek,29 vozil odpeljal pajek.,V bistvu bi me moral romantični trenutek tako prevzeti da pajka sploh opazila ne bi.,3,10,0,pajek.,pajka
pajek,Sicer je pajek plašen zato ugrizne človeka le če je izzvan.,Čeprav stalno kupuje nove pajke pa je tudi sam opravil paritev med dvema pajkoma.,2,4,1,pajek,pajke
pajek,Velikokrat se zgodi da takoj po odvozu nepravilno parkiranega vozila s pajkom na njegovo mesto parkira drugo vozilo.,Sicer je pajek plašen zato ugrizne človeka le če je izzvan.,11,2,0,pajkom,pajek
krilo,Z razponom kril do 20 cm je orjaški kačji pastir iz Kostarike največji pripadnik svoje vrste na svetu.,Dolga in ozka krila izdajajo pri metuljih dobre letalce.,2,3,1,kril,krila
krilo,Na sliki štorklja razpre krila in se spusti.,Ko se ji je približal na približno pol metra je jastreb razprl krila.,4,12,1,krila,krila.
krilo,Prvi ptič je zakrožil nad čolnom in zaplahutal s krili.,Manekenke so se po modni brvi sprehodile oblečene v suknjiče in krilo.,9,11,0,krili.,krilo.
krilo,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,Žitni molj je metuljček ki ima prva krila belkasta s številnimi rjavimi in črnimi lisami.,13,7,1,krila.,krila
krilo,Mladi orlič je razprostiral krila in letal le nekaj čevljev nad zemljo ter se tako postaral.,Priljubljene so zvonasto široke hlače ali krila na preklop.,4,6,0,krila,krila
krilo,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,Otroke zanima kakšna krila imajo ptički.,13,3,1,krila.,krila
krilo,Žitni molj je metuljček ki ima prva krila belkasta s številnimi rjavimi in črnimi lisami.,Po mnenju modnih oblikovalcev naj bi ženske sredi zime nosile mini krila.,7,11,0,krila,krila.
krilo,Priljubljene so zvonasto široke hlače ali krila na preklop.,Žensko krilo volneno v smetana beli barvi s črno obrobo na pasu.,6,1,1,krila,krilo
krilo,Racman je dobil krila.,Ko se ji je približal na približno pol metra je jastreb razprl krila.,3,12,1,krila.,krila.
krilo,Dolga in ozka krila izdajajo pri metuljih dobre letalce.,Potem pa v jok in se mamici za krilo držat.,3,8,0,krila,krilo
krilo,Priljubljene so zvonasto široke hlače ali krila na preklop.,Po mnenju modnih oblikovalcev naj bi ženske sredi zime nosile mini krila.,6,11,1,krila,krila.
krilo,Slika vsakdanje krilo na pas iz domačega platna pred drugo svetovno vojno.,Manekenke so se po modni brvi sprehodile oblečene v suknjiče in krilo.,2,11,1,krilo,krilo.
krilo,Žitni molj je metuljček ki ima prva krila belkasta s številnimi rjavimi in črnimi lisami.,Potem pa v jok in se mamici za krilo držat.,7,8,0,krila,krilo
krilo,Mladi orlič je razprostiral krila in letal le nekaj čevljev nad zemljo ter se tako postaral.,Potem pa v jok in se mamici za krilo držat.,4,8,0,krila,krilo
krilo,Racman je dobil krila.,Slika vsakdanje krilo na pas iz domačega platna pred drugo svetovno vojno.,3,2,0,krila.,krilo
krilo,Otroke zanima kakšna krila imajo ptički.,Priljubljene so zvonasto široke hlače ali krila na preklop.,3,6,0,krila,krila
krilo,Z razponom kril do 20 cm je orjaški kačji pastir iz Kostarike največji pripadnik svoje vrste na svetu.,Na sliki štorklja razpre krila in se spusti.,2,4,1,kril,krila
krilo,Žitni molj je metuljček ki ima prva krila belkasta s številnimi rjavimi in črnimi lisami.,Slika vsakdanje krilo na pas iz domačega platna pred drugo svetovno vojno.,7,2,0,krila,krilo
krilo,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,V petek sem se kar mučila s tistimi gležnarji in krilom.,13,10,0,krila.,krilom.
krilo,Na sliki štorklja razpre krila in se spusti.,Potem pa v jok in se mamici za krilo držat.,4,8,0,krila,krilo
krilo,Prvi ptič je zakrožil nad čolnom in zaplahutal s krili.,Temna krila in srajce bomo z velikim veseljem zamenjale za sveže barve.,9,1,0,krili.,krila
krilo,Temna krila in srajce bomo z velikim veseljem zamenjale za sveže barve.,Manekenke so se po modni brvi sprehodile oblečene v suknjiče in krilo.,1,11,1,krila,krilo.
krilo,Dianino krilo je bilo prekratko.,Po mnenju modnih oblikovalcev naj bi ženske sredi zime nosile mini krila.,1,11,1,krilo,krila.
krilo,Slika vsakdanje krilo na pas iz domačega platna pred drugo svetovno vojno.,Potem pa v jok in se mamici za krilo držat.,2,8,1,krilo,krilo
krilo,Racman je dobil krila.,Priljubljene so zvonasto široke hlače ali krila na preklop.,3,6,0,krila.,krila
krilo,Dianino krilo je bilo prekratko.,Žensko krilo volneno v smetana beli barvi s črno obrobo na pasu.,1,1,1,krilo,krilo
krilo,Temna krila in srajce bomo z velikim veseljem zamenjale za sveže barve.,Potem pa v jok in se mamici za krilo držat.,1,8,1,krila,krilo
krilo,Prvi ptič je zakrožil nad čolnom in zaplahutal s krili.,V petek sem se kar mučila s tistimi gležnarji in krilom.,9,10,0,krili.,krilom.
krilo,Žitni molj je metuljček ki ima prva krila belkasta s številnimi rjavimi in črnimi lisami.,Temna krila in srajce bomo z velikim veseljem zamenjale za sveže barve.,7,1,0,krila,krila
krilo,Mladi orlič je razprostiral krila in letal le nekaj čevljev nad zemljo ter se tako postaral.,Manekenke so se po modni brvi sprehodile oblečene v suknjiče in krilo.,4,11,0,krila,krilo.
krilo,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,Nika Veger je izbrala dobro krilo s pasom.,13,5,0,krila.,krilo
krilo,Dianino krilo je bilo prekratko.,Slika vsakdanje krilo na pas iz domačega platna pred drugo svetovno vojno.,1,2,1,krilo,krilo
krilo,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,Manekenke so se po modni brvi sprehodile oblečene v suknjiče in krilo.,13,11,0,krila.,krilo.
krilo,Temna krila in srajce bomo z velikim veseljem zamenjale za sveže barve.,Po mnenju modnih oblikovalcev naj bi ženske sredi zime nosile mini krila.,1,11,1,krila,krila.
krilo,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,Dolga in ozka krila izdajajo pri metuljih dobre letalce.,13,3,1,krila.,krila
krilo,Ko se ji je približal na približno pol metra je jastreb razprl krila.,V petek sem se kar mučila s tistimi gležnarji in krilom.,12,10,0,krila.,krilom.
krilo,Prvi ptič je zakrožil nad čolnom in zaplahutal s krili.,Nika Veger je izbrala dobro krilo s pasom.,9,5,0,krili.,krilo
krilo,Temna krila in srajce bomo z velikim veseljem zamenjale za sveže barve.,Priljubljene so zvonasto široke hlače ali krila na preklop.,1,6,1,krila,krila
krilo,Otroke zanima kakšna krila imajo ptički.,Mladi orlič je razprostiral krila in letal le nekaj čevljev nad zemljo ter se tako postaral.,3,4,1,krila,krila
krilo,Racman je dobil krila.,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,3,13,1,krila.,krila.
krilo,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,Žensko krilo volneno v smetana beli barvi s črno obrobo na pasu.,13,1,0,krila.,krilo
krilo,Racman je dobil krila.,Po mnenju modnih oblikovalcev naj bi ženske sredi zime nosile mini krila.,3,11,0,krila.,krila.
krilo,Na sliki štorklja razpre krila in se spusti.,Prvi ptič je zakrožil nad čolnom in zaplahutal s krili.,4,9,1,krila,krili.
krilo,Živali naj čim bolj podrobno opazujejo in skušajo ugotoviti nekatere podobnosti kot so krila.,Priljubljene so zvonasto široke hlače ali krila na preklop.,13,6,0,krila.,krila
